country_code,country_name,year,value,is_projection,indicator_code,indicator_description
HND,Honduras,2021,-5.463,False,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2022,-6.698,False,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2023,-3.881,False,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2024,-4.42,False,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2025,-0.412,False,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2026,-2.532,True,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2027,-3.039,True,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2028,-3.497,True,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2029,-3.892,True,BCA_NGDPD,Cuenta corriente (% PIB)
HND,Honduras,2030,-3.988,True,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1980,-3.083,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1981,-3.569,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1982,-2.459,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1983,-2.182,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1984,-1.878,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1985,-1.446,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1986,-0.842,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1987,-1.136,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1988,-1.261,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1989,0.005,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1990,-2.918,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1991,-6.816,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1992,-8.218,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1993,-5.627,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1994,-0.524,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1995,-0.267,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1996,-0.935,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1997,-0.83,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1998,0.448,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,1999,-0.837,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2000,-1.677,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2001,-2.099,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2002,-1.467,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2003,-0.92,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2004,-1.033,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2005,0.098,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2006,-1.133,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2007,-0.901,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2008,-1.953,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2009,-1.054,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2010,-0.859,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2011,-2.488,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2012,-3.145,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2013,-3.763,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2014,-4.959,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2015,-1.826,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2016,-1.7,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2017,-2.161,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2018,-2.881,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2019,-1.14,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2020,0.355,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2021,0.417,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2022,-2.481,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2023,-3.482,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2024,-0.574,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2025,0.028,False,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2026,-0.567,True,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2027,-0.772,True,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2028,-1.007,True,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2029,-1.466,True,BCA_NGDPD,Cuenta corriente (% PIB)
HTI,Haití,2030,-1.99,True,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1980,-4.463,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1981,-15.018,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1982,-16.24,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1983,-10.142,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1984,-11.272,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1985,-12.416,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1986,-3.429,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1987,-5.13,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1988,-1.858,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1989,-8.542,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1990,-6.523,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1991,-5.462,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1992,0.642,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1993,-3.297,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1994,1.459,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1995,-1.472,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1996,-1.88,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1997,-3.855,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1998,-3.703,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,1999,-2.372,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2000,-3.95,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2001,-8.044,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2002,-10.771,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2003,-7.993,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2004,-4.805,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2005,-9.296,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2006,-9.65,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2007,-15.361,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2008,-19.816,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2009,-9.078,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2010,-6.907,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2011,-13.289,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2012,-9.507,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2013,-9.305,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2014,-7.834,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2015,-2.881,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2016,-0.291,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2017,-2.527,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2018,-1.401,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2019,-1.78,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2020,-1.041,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2021,0.934,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2022,-0.727,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2023,2.671,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2024,3.1,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2025,1.844,False,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2026,0.372,True,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2027,-0.126,True,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2028,-0.239,True,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2029,0.047,True,BCA_NGDPD,Cuenta corriente (% PIB)
JAM,Jamaica,2030,0.27,True,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1980,-5.088,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1981,-5.877,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1982,-0.791,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1983,7.397,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1984,5.177,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1985,2.186,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1986,0.348,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1987,4.587,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1988,-1.141,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1989,-2.94,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1990,-3.365,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1991,-5.859,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1992,-8.452,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1993,-6.443,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1994,-7.751,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1995,-0.415,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1996,-0.58,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1997,-1.464,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1998,-2.869,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,1999,-2.218,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2000,-2.527,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2001,-2.197,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2002,-1.529,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2003,-0.527,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2004,-0.465,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2005,-0.624,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2006,-0.317,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2007,-0.845,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2008,-1.407,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2009,-0.751,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2010,-0.34,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2011,-0.858,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2012,-1.41,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2013,-2.394,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2014,-1.821,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2015,-2.599,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2016,-2.273,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2017,-1.797,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2018,-2.064,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2019,-0.297,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2020,2.397,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2021,-0.347,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2022,-1.29,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2023,-0.7,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2024,-0.902,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2025,-0.249,False,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2026,-0.344,True,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2027,-0.517,True,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2028,-0.537,True,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2029,-0.591,True,BCA_NGDPD,Cuenta corriente (% PIB)
MEX,México,2030,-0.596,True,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1980,-22.458,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1981,-27.434,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1982,-20.58,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1983,-17.499,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1984,-15.055,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1985,-20.001,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1986,-11.905,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1987,-20.252,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1988,-47.711,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1989,-17.373,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1990,-58.781,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1991,-7.183,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1992,-19.748,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1993,-16.217,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1994,-23.591,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1995,-17.449,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1996,-19.144,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1997,-19.152,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1998,-14.814,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,1999,-19.119,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2000,-18.314,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2001,-15.375,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2002,-15.01,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2003,-13.257,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2004,-11.866,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2005,-12.396,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2006,-13.08,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2007,-16.259,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2008,-17.068,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2009,-8.455,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2010,-8.875,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2011,-11.908,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2012,-11.724,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2013,-12.569,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2014,-8.028,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2015,-9.873,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2016,-8.483,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2017,-7.16,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2018,-1.797,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2019,5.932,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2020,3.758,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2021,-2.785,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2022,-2.905,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2023,8.216,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2024,4.152,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2025,7.075,False,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2026,2.072,True,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2027,0.535,True,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2028,-0.887,True,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2029,-2.228,True,BCA_NGDPD,Cuenta corriente (% PIB)
NIC,Nicaragua,2030,-2.877,True,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1980,-7.725,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1981,-11.109,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1982,-3.648,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1983,3.638,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1984,-3.548,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1985,1.245,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1986,-1.578,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1987,8.655,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1988,13.253,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1989,2.043,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1990,3.524,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1991,-3.696,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1992,-3.563,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1993,-1.182,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1994,0.184,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1995,-5.331,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1996,-1.927,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1997,-4.505,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1998,-8.332,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,1999,-9.068,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2000,-5.392,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2001,-1.45,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2002,-0.826,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2003,-3.987,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2004,-6.61,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2005,-6.169,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2006,-2.421,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2007,-5.343,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2008,-8.77,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2009,-0.755,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2010,-10.227,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2011,-12.562,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2012,-8.911,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2013,-8.638,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2014,-12.901,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2015,-8.645,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2016,-7.508,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2017,-5.808,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2018,-7.884,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2019,-5.144,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2020,0.215,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2021,-1.235,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2022,0.038,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2023,-3.08,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2024,1.933,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2025,-0.906,False,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2026,-1.749,True,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2027,-2.5,True,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2028,-2.5,True,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2029,-2.5,True,BCA_NGDPD,Cuenta corriente (% PIB)
PAN,Panamá,2030,-2.5,True,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1980,-5.175,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1981,-9.673,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1982,-9.142,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1983,-6.842,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1984,-1.381,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1985,0.301,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1986,-5.432,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1987,-4.307,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1988,-5.438,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1989,-0.539,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1990,-5.148,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1991,-4.464,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1992,-5.417,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1993,-7.174,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1994,-6.242,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1995,-8.999,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1996,-6.823,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1997,-5.983,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1998,-6.193,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,1999,-2.833,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2000,-3.064,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2001,-2.351,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2002,-2.031,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2003,-1.592,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2004,0.094,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2005,1.563,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2006,3.331,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2007,1.488,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2008,-4.372,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2009,-0.518,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2010,-2.386,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2011,-1.978,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2012,-2.867,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2013,-4.806,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2014,-4.293,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2015,-4.596,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2016,-2.213,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2017,-0.916,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2018,-1.238,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2019,-0.701,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2020,0.75,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2021,-2.215,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2022,-4.017,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2023,0.324,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2024,2.169,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2025,1.762,False,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2026,1.173,True,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2027,0.334,True,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2028,-0.259,True,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2029,-0.852,True,BCA_NGDPD,Cuenta corriente (% PIB)
PER,Perú,2030,-1.454,True,BCA_NGDPD,Cuenta corriente (% PIB)
PRY,Paraguay,1980,-6.765,False,BCA_NGDPD,Cuenta corriente (% PIB)
PRY,Paraguay,1981,-7.156,False,BCA_NGDPD,Cuenta corriente (% PIB)
PRY,Paraguay,1982,-6.852,False,BCA_NGDPD,Cuenta corriente (% PIB)
PRY,Paraguay,1983,-4.085,False,BCA_NGDPD,Cuenta corriente (% PIB)
PRY,Paraguay,1984,-6.436,False,BCA_NGDPD,Cuenta corriente (% PIB)
PRY,Paraguay,1985,-5.972,False,BCA_NGDPD,Cuenta corriente (% PIB)
